Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,2010,2017,2018,2020
CIV,Cote d'Ivoire,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.29012775421142606,0.302,0.348615318536758,0.358280152082443
CIV,Cote d'Ivoire,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.293812066316605,0.303,0.35337346792221097,0.36115780472755393
CIV,Cote d'Ivoire,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.306344568729401,0.325,0.373427003622055,0.382482677698135
CIV,Cote d'Ivoire,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.314643502235413,0.371,0.38653948903083796,0.39757660031318703
CIV,Cote d'Ivoire,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.313912063837051,0.342,0.38464039564132707,0.39651539921760603
CIV,Cote d'Ivoire,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.31888395547866805,0.345,0.392943203449249,0.403073191642761
CIV,Cote d'Ivoire,40896,Fraction of Children Under 5 Not Stunted,%,0.610000014305115,0.784,0.783707201480865,0.783707201480865
CIV,Cote d'Ivoire,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.646276295185089,,0.801036715507507,0.801036715507507
CIV,Cote d'Ivoire,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.575551986694336,,0.766812980175018,0.766812980175018
CIV,Cote d'Ivoire,40958,Expected Years of School,Years,5.02018165588379,7.04,7.6206750869751,8.057337760925291
CIV,Cote d'Ivoire,40959,"Expected Years of School, Female",Years,4.40112638473511,6.55,7.10447454452515,7.60005760192871
CIV,Cote d'Ivoire,40960,"Expected Years of School, Male",Years,5.63210105895996,7.54,8.13732051849365,8.515255928039549
CIV,Cote d'Ivoire,40961,Harmonized Test Scores,Score,376.589538574219,373,373.230529785156,373.230529785156
CIV,Cote d'Ivoire,40962,"Harmonized Test Scores, Female",Score,376.730651855469,371,371.210388183594,371.210388183594
CIV,Cote d'Ivoire,40963,"Harmonized Test Scores, Male",Score,376.469299316406,375,374.9365234375,374.9365234375
CIV,Cote d'Ivoire,40964,Learning-Adjusted Years of School,Years,3.02487659454346,4.21,4.550829887390139,4.81159114837646
CIV,Cote d'Ivoire,40965,"Learning-Adjusted Years of School, Female",Years,2.65286254882813,3.89,4.21960783004761,4.51395273208618
CIV,Cote d'Ivoire,40966,"Learning-Adjusted Years of School, Male",Years,3.39250111579895,4.53,4.88156604766846,5.108288764953611
CIV,Cote d'Ivoire,40967,Probability of Survival to Age 5,Probability,0.8927915096282959,0.9112,0.9163762927055359,0.919122159481049
CIV,Cote d'Ivoire,40968,"Probability of Survival to Age 5, Female",Probability,0.903061926364899,0.9197,0.92481791973114,0.92746239900589
CIV,Cote d'Ivoire,40969,"Probability of Survival to Age 5, Male",Probability,0.883047521114349,0.9032,0.908268570899963,0.911338865756989
CMR,Cameroon,40884,Survival Rate from Age 15-60,Ratio,0.6495676636695861,0.6709,0.696740686893463,0.704236268997192
CMR,Cameroon,40885,"Survival Rate from Age 15-60, Female",Ratio,0.6670287251472471,0.6826,0.714734375476837,0.722602188587189
CMR,Cameroon,40886,"Survival Rate from Age 15-60, Male",Ratio,0.6317820549011229,0.6591,0.6787090301513671,0.685906171798706
CMR,Cameroon,40887,Human Capital Index (HCI) (scale 0-1),Score,0.379782944917679,0.39399999999999996,0.39332067966461204,0.397401511669159
CMR,Cameroon,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.37613445520401,0.39299999999999996,0.39308711886405895,0.39703580737114
CMR,Cameroon,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.36362028121948203,0.369,0.373441994190216,0.376647859811783
CMR,Cameroon,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.35878849029541,0.368,0.37177318334579496,0.374868869781494
CMR,Cameroon,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.36435368657112105,0.369,0.371031165122986,0.37415799498558
CMR,Cameroon,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.38341587781906106,0.395,0.39371818304061895,0.39793246984481795
CMR,Cameroon,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.3953850269317629,0.418,0.412758857011795,0.41758689284324696
CMR,Cameroon,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.393188506364822,0.418,0.41445663571357705,0.419209152460098
CMR,Cameroon,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.40252861380577104,0.42100000000000004,0.41646003723144503,0.42162987589836104
CMR,Cameroon,40896,Fraction of Children Under 5 Not Stunted,%,0.674000859260559,0.6829999999999999,0.682966411113739,0.7109999656677249
CMR,Cameroon,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.69801127910614,0.7019,0.7019411325454711,0.728296875953674
CMR,Cameroon,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.648772358894348,0.6651,0.66512531042099,0.694736480712891
CMR,Cameroon,40958,Expected Years of School,Years,7.55061960220337,9.07,8.72486114501953,8.72147846221924
CMR,Cameroon,40959,"Expected Years of School, Female",Years,7.04897403717041,8.65,8.31559658050537,8.312488555908201
CMR,Cameroon,40960,"Expected Years of School, Male",Years,8.04677295684814,9.47,9.12841033935547,9.124749183654789
CMR,Cameroon,40961,Harmonized Test Scores,Score,451.2373046875,379,378.868835449219,378.868835449219
CMR,Cameroon,40962,"Harmonized Test Scores, Female",Score,453.575744628906,383,382.799499511719,382.799499511719
CMR,Cameroon,40963,"Harmonized Test Scores, Male",Score,449.399353027344,376,375.562866210938,375.562866210938
CMR,Cameroon,40964,Learning-Adjusted Years of School,Years,5.45139408111572,5.5,5.28892469406128,5.28687429428101
CMR,Cameroon,40965,"Learning-Adjusted Years of School, Female",Years,5.11558961868286,5.3,5.09313011169434,5.09122657775879
CMR,Cameroon,40966,"Learning-Adjusted Years of School, Male",Years,5.785943508148191,5.69,5.485267162323001,5.48306703567505
CMR,Cameroon,40967,Probability of Survival to Age 5,Probability,0.8928314447402951,0.9159999999999999,0.9210079908370971,0.923940002918243
CMR,Cameroon,40968,"Probability of Survival to Age 5, Female",Probability,0.8994164466857909,0.9217,0.9264638423919681,0.929256021976471
CMR,Cameroon,40969,"Probability of Survival to Age 5, Male",Probability,0.8865468502044681,0.9105,0.9157565832138058,0.918819665908813
COD,"Congo, Dem. Rep.",40884,Survival Rate from Age 15-60,Ratio,0.717492580413818,0.7482,0.7481644153594971,0.753556191921234
COD,"Congo, Dem. Rep.",40885,"Survival Rate from Age 15-60, Female",Ratio,0.7420288324356079,0.7726,0.772606551647186,0.7781189680099491
COD,"Congo, Dem. Rep.",40886,"Survival Rate from Age 15-60, Male",Ratio,0.692886710166931,0.7238,0.7237781882286071,0.729076385498047
COD,"Congo, Dem. Rep.",40887,Human Capital Index (HCI) (scale 0-1),Score,,0.369,0.36452874541282604,0.366369277238846
COD,"Congo, Dem. Rep.",40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,,0.37,0.36604183912277205,0.367898046970367
COD,"Congo, Dem. Rep.",40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,,0.348,0.34328722953796403,0.343863993883133
COD,"Congo, Dem. Rep.",40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,,0.35,0.344137251377106,0.344909936189651
COD,"Congo, Dem. Rep.",40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,,0.344,0.338196486234665,0.338920474052429
COD,"Congo, Dem. Rep.",40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,,0.36700000000000005,0.36327710747718794,0.365138560533524
COD,"Congo, Dem. Rep.",40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,,0.385,0.38279718160629295,0.384989798069
COD,"Congo, Dem. Rep.",40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,,0.386,0.384846895933151,0.386964410543442
COD,"Congo, Dem. Rep.",40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,,0.386,0.38497126102447493,0.38724452257156394
COD,"Congo, Dem. Rep.",40896,Fraction of Children Under 5 Not Stunted,%,0.542485117912292,0.5731,0.5730823278427121,0.5730823278427121
COD,"Congo, Dem. Rep.",40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.566952288150787,0.5974,0.59739887714386,0.59739887714386
COD,"Congo, Dem. Rep.",40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.516789555549622,0.5489,0.548919916152954,0.548919916152954
COD,"Congo, Dem. Rep.",40958,Expected Years of School,Years,,9.19,9.13184547424316,9.13184547424316
COD,"Congo, Dem. Rep.",40959,"Expected Years of School, Female",Years,,8.86,8.78665351867676,8.78665351867676
COD,"Congo, Dem. Rep.",40960,"Expected Years of School, Male",Years,,9.51,9.48457145690918,9.48457145690918
COD,"Congo, Dem. Rep.",40961,Harmonized Test Scores,Score,,318,310.197143554688,310.197143554688
COD,"Congo, Dem. Rep.",40962,"Harmonized Test Scores, Female",Score,,316,308.41461181640597,308.41461181640597
COD,"Congo, Dem. Rep.",40963,"Harmonized Test Scores, Male",Score,,320,311.880218505859,311.880218505859
COD,"Congo, Dem. Rep.",40964,Learning-Adjusted Years of School,Years,,4.67,4.5322756767272905,4.5322756767272905
COD,"Congo, Dem. Rep.",40965,"Learning-Adjusted Years of School, Female",Years,,4.48,4.33589172363281,4.33589172363281
COD,"Congo, Dem. Rep.",40966,"Learning-Adjusted Years of School, Male",Years,,4.87,4.7328805923461905,4.7328805923461905
COD,"Congo, Dem. Rep.",40967,Probability of Survival to Age 5,Probability,0.884707868099213,0.9089,0.908913612365723,0.911896467208862
COD,"Congo, Dem. Rep.",40968,"Probability of Survival to Age 5, Female",Probability,0.892745077610016,0.9159999999999999,0.9159012436866759,0.91889101266861
COD,"Congo, Dem. Rep.",40969,"Probability of Survival to Age 5, Male",Probability,0.8770111799240109,0.9021,0.90226799249649,0.9053243398666379
COG,"Congo, Rep.",40884,Survival Rate from Age 15-60,Ratio,0.6862915754318241,0.7524,0.737309575080872,0.742921948432922
COG,"Congo, Rep.",40885,"Survival Rate from Age 15-60, Female",Ratio,0.695712447166443,0.7702,0.756739616394043,0.7628587484359741
COG,"Congo, Rep.",40886,"Survival Rate from Age 15-60, Male",Ratio,0.676153182983398,0.7349,0.717832326889038,0.723024189472198
COG,"Congo, Rep.",40887,Human Capital Index (HCI) (scale 0-1),Score,0.40927174687385603,0.42,0.417835533618927,0.41926571726798995
COG,"Congo, Rep.",40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.4104993939399721,0.41100000000000003,0.4264267086982729,0.427964061498642
COG,"Congo, Rep.",40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.393413335084915,0.39399999999999996,0.39260831475257896,0.392945200204849
COG,"Congo, Rep.",40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.39318785071373,0.382,0.400222510099411,0.400790721178055
COG,"Congo, Rep.",40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.38928911089897206,0.361,0.381403654813766,0.381579458713531
COG,"Congo, Rep.",40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.40797609090805004,0.392,0.409229189157486,0.410592555999756
COG,"Congo, Rep.",40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.425208628177643,0.44299999999999995,0.438718795776367,0.440487414598465
COG,"Congo, Rep.",40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.428759932518005,0.43799999999999994,0.44928362965583796,0.45104047656059293
COG,"Congo, Rep.",40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.42698070406913796,0.42100000000000004,0.432300418615341,0.43405261635780296
COG,"Congo, Rep.",40896,Fraction of Children Under 5 Not Stunted,%,0.6878292560577389,0.7879999999999999,0.788127779960632,0.788127779960632
COG,"Congo, Rep.",40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.7091743946075441,,0.8003780841827389,0.8003780841827389
COG,"Congo, Rep.",40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.667174816131592,,0.7762033939361569,0.7762033939361569
COG,"Congo, Rep.",40958,Expected Years of School,Years,8.78311061859131,8.8,8.91276931762695,8.91276931762695
COG,"Congo, Rep.",40959,"Expected Years of School, Female",Years,8.61500453948975,8.97,9.0955228805542,9.0955228805542
COG,"Congo, Rep.",40960,"Expected Years of School, Male",Years,8.94406986236572,8.62,8.71701622009277,8.71701622009277
COG,"Congo, Rep.",40961,Harmonized Test Scores,Score,398.17654418945295,371,370.614074707031,370.614074707031
COG,"Congo, Rep.",40962,"Harmonized Test Scores, Female",Score,397.899566650391,369,369.440582275391,369.440582275391
COG,"Congo, Rep.",40963,"Harmonized Test Scores, Male",Score,398.437255859375,372,371.776550292969,371.776550292969
COG,"Congo, Rep.",40964,Learning-Adjusted Years of School,Years,5.59556579589844,5.22,5.28511667251587,5.28511667251587
COG,"Congo, Rep.",40965,"Learning-Adjusted Years of School, Female",Years,5.4846506118774405,5.3,5.376408576965329,5.376408576965329
COG,"Congo, Rep.",40966,"Learning-Adjusted Years of School, Male",Years,5.70184135437012,5.13,5.1852517127990705,5.1852517127990705
COG,"Congo, Rep.",40967,Probability of Survival to Age 5,Probability,0.937539458274841,0.9525,0.948383867740631,0.9498883485794071
COG,"Congo, Rep.",40968,"Probability of Survival to Age 5, Female",Probability,0.94232577085495,0.9568,0.9527404904365541,0.954267382621765
COG,"Congo, Rep.",40969,"Probability of Survival to Age 5, Male",Probability,0.9330667853355409,0.9484,0.94422173500061,0.9457634687423709
COL,Colombia,40884,Survival Rate from Age 15-60,Ratio,0.871037125587463,0.8621,0.8840466141700741,0.88665109872818
COL,Colombia,40885,"Survival Rate from Age 15-60, Female",Ratio,0.9128288626670841,0.9128,0.921078324317932,0.92292457818985
COL,Colombia,40886,"Survival Rate from Age 15-60, Male",Ratio,0.828467428684235,0.8126,0.846646070480347,0.850121557712555
COL,Colombia,40887,Human Capital Index (HCI) (scale 0-1),Score,0.580249488353729,0.593,0.5986538529396059,0.60433030128479
COL,Colombia,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.586350321769714,0.609,0.6122453808784479,0.61432945728302
COL,Colombia,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.5710086822509771,0.58,0.5873003005981451,0.591710686683655
COL,Colombia,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.577147603034973,0.589,0.600293040275574,0.601318538188934
COL,Colombia,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.564423680305481,0.539,0.571031987667084,0.5786412358284
COL,Colombia,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.5748427510261539,0.579,0.585716128349304,0.594833314418793
COL,Colombia,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.588836431503296,0.606,0.609055161476135,0.61637419462204
COL,Colombia,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.59607857465744,0.613,0.623294174671173,0.626364469528198
COL,Colombia,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.585434257984161,0.573,0.599598526954651,0.610185623168945
COL,Colombia,40896,Fraction of Children Under 5 Not Stunted,%,0.874047219753265,0.892,0.8725557923316959,0.8725557923316959
COL,Colombia,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.8857681751251221,0.905,0.8902660012245179,0.8902660012245179
COL,Colombia,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.862949192523956,0.879,0.855719566345215,0.855719566345215
COL,Colombia,40958,Expected Years of School,Years,12.4903879165649,12.48,12.5712471008301,12.860374450683599
COL,Colombia,40959,"Expected Years of School, Female",Years,12.5771646499634,12.6,12.704213142395,12.974609375
COL,Colombia,40960,"Expected Years of School, Male",Years,12.4057521820068,12.37,12.444356918334998,12.7510929107666
COL,Colombia,40961,Harmonized Test Scores,Score,411.739990234375,424,423.622985839844,419.027526855469
COL,Colombia,40962,"Harmonized Test Scores, Female",Score,404.3115234375,423,422.63232421875,415.251831054688
COL,Colombia,40963,"Harmonized Test Scores, Male",Score,419.911804199219,425,424.72732543945295,422.956298828125
COL,Colombia,40964,Learning-Adjusted Years of School,Years,8.228466987609862,8.46,8.52075099945068,8.62216186523438
COL,Colombia,40965,"Learning-Adjusted Years of School, Female",Years,8.13614845275879,8.52,8.59073734283447,8.62036800384521
COL,Colombia,40966,"Learning-Adjusted Years of School, Male",Years,8.33491516113281,8.4,8.45673370361328,8.62904834747314
COL,Colombia,40967,Probability of Survival to Age 5,Probability,0.9815318584442142,0.9853,0.9853230118751529,0.985790491104126
COL,Colombia,40968,"Probability of Survival to Age 5, Female",Probability,0.983665585517883,0.987,0.986992120742798,0.9874117970466609
COL,Colombia,40969,"Probability of Survival to Age 5, Male",Probability,0.979513585567474,0.9836,0.9837477207183841,0.984265685081482
COM,Comoros,40884,Survival Rate from Age 15-60,Ratio,0.7565151453018192,0.7775,0.777510166168213,0.78199964761734
COM,Comoros,40885,"Survival Rate from Age 15-60, Female",Ratio,0.7820321917533871,0.8032,0.803238987922668,0.807891488075256
COM,Comoros,40886,"Survival Rate from Age 15-60, Male",Ratio,0.731462001800537,0.7523,0.7522932887077328,0.756652176380157
COM,Comoros,40887,Human Capital Index (HCI) (scale 0-1),Score,,0.409,0.40095013380050704,0.40468829870224
COM,Comoros,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,,0.41,0.40705806016921997,0.413343548774719
